obsnme,obsval,weight,obgnme,oname,otype,time,usecol
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3926.5,36.68193026,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3926.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3957.5,36.41329011,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3957.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3987.5,36.20670878,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3987.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4018.5,36.09142471,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4018.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4049.5,36.08715784,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4049.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4077.5,36.17314614,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4077.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4108.5,36.33173758,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4108.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4138.5,36.49043555,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4138.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4169.5,36.60058046,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4169.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4199.5,36.61201874,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4199.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4230.5,36.50689295,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4230.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4261.5,36.30209338,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4261.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4291.5,36.049412,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4291.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4322.5,35.79146946,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4322.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4352.5,35.60239733,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4352.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:4383.5,35.55984105,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,4383.5,trgw-0-9-1
oname:sfr_otype:lst_usecol:gage-1_time:3652.5,2675.694849283565,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3652.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3683.5,2561.700004102368,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3683.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3712.5,2720.18098757921,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3712.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3743.5,3005.022456135306,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3743.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3773.5,3237.266916388126,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3773.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3804.5,3303.035358949642,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3804.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3834.5,3305.493504804515,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3834.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3865.5,2742.977924243486,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3865.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3896.5,2210.746269294701,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3896.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3926.5,1680.983984991587,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3926.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3957.5,1254.463688711844,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3957.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:3987.5,1033.234260709662,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,3987.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4018.5,1058.892682238475,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4018.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4049.5,1303.458771323685,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4049.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4077.5,1675.87729777968,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4077.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4108.5,2119.227982979855,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4108.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4138.5,2456.976814422702,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4138.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4169.5,2597.767692952147,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4169.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4199.5,2602.213290050926,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4199.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4230.5,2130.82216745681,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4230.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4261.5,1631.889705349009,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4261.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4291.5,1129.592632892533,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4291.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4322.5,727.5886168978554,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4322.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4352.5,542.4408460812591,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4352.5,gage-1
oname:sfr_otype:lst_usecol:gage-1_time:4383.5,534.1926372366634,0.0,oname:sfr_otype:lst_usecol:gage-1,sfr,lst,4383.5,gage-1
oname:sfr_otype:lst_usecol:headwater_time:3652.5,-1271.609372795216,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3652.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3683.5,-1188.261301060306,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3683.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3712.5,-1278.176409412536,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3712.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3743.5,-1442.00405101648,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3743.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3773.5,-1576.905330781935,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3773.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3804.5,-1618.962622866571,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3804.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3834.5,-1620.040993259074,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3834.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3865.5,-1311.92174636122,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3865.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3896.5,-1013.654634612937,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3896.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3926.5,-714.1293711637154,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3926.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3957.5,-470.5878334160944,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3957.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:3987.5,-348.1772495000142,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,3987.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4018.5,-369.4084006624142,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4018.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4049.5,-516.742019546565,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4049.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4077.5,-734.9309322439204,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4077.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4108.5,-994.1384673552191,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4108.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4138.5,-1192.723088892545,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4138.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4169.5,-1280.349228060926,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4169.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4199.5,-1281.987953787164,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4199.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4230.5,-1028.957401651629,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4230.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4261.5,-749.9712588370046,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4261.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4291.5,-466.077096395975,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4291.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4322.5,-236.3273319324178,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4322.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4352.5,-129.8288067389235,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4352.5,headwater
oname:sfr_otype:lst_usecol:headwater_time:4383.5,-127.1925056531007,0.0,oname:sfr_otype:lst_usecol:headwater,sfr,lst,4383.5,headwater
oname:sfr_otype:lst_usecol:tailwater_time:3652.5,-934.7448857904111,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3652.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3683.5,-903.5831054311386,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3683.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3712.5,-975.0629350200866,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3712.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3743.5,-1100.483634066123,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3743.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3773.5,-1201.101467785106,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3773.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3804.5,-1225.229638961571,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3804.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3834.5,-1226.687019744924,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3834.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3865.5,-962.5430474914473,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3865.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3896.5,-720.463899861132,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3896.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3926.5,-482.6272545244627,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3926.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3957.5,-294.0310782637195,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3957.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:3987.5,-192.8673089486672,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,3987.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4018.5,-198.4542179595721,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4018.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4049.5,-299.7491390261739,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4049.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4077.5,-459.6813306138197,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4077.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4108.5,-650.1545441978091,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4108.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4138.5,-793.8198301973467,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4138.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4169.5,-848.2665176859792,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4169.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4199.5,-851.2514500011329,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4199.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4230.5,-624.2866274021387,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4230.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4261.5,-396.7025613162347,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4261.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4291.5,-171.1338111660945,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4291.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4322.5,6.301163147366395,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4322.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4352.5,86.91872918466272,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4352.5,tailwater
oname:sfr_otype:lst_usecol:tailwater_time:4383.5,92.91136813209991,0.0,oname:sfr_otype:lst_usecol:tailwater,sfr,lst,4383.5,tailwater
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3652.5,0.0,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3652.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3683.5,-0.028864360000000033,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3683.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3712.5,0.02387222000000122,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3712.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3743.5,0.12362462000000107,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3743.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3773.5,0.21102477000000164,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3773.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3804.5,0.2449961399999978,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3804.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3834.5,0.1975583400000005,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3834.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3865.5,0.06490389999999735,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3865.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3896.5,-0.12444253999999688,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3896.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3926.5,-0.3222031600000008,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3926.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3957.5,-0.49185967000000375,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3957.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:3987.5,-0.5884549700000008,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,3987.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4018.5,-0.5949196500000014,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4018.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4049.5,-0.5148497500000033,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4049.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4077.5,-0.38429004999999705,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4077.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4108.5,-0.21928307000000302,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4108.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4138.5,-0.08685200000000037,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4138.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4169.5,-0.02020688000000348,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4169.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4199.5,-0.04516729000000197,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4199.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4230.5,-0.16090056000000175,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4230.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4261.5,-0.3373789099999982,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4261.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4291.5,-0.5249936200000036,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4291.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4322.5,-0.6857827899999975,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4322.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4352.5,-0.7702732400000016,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4352.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-13-10_time:4383.5,-0.7232901300000023,0.0,oname:difh_otype:lst_usecol:trgw-0-13-10,difh,lst,4383.5,trgw-0-13-10
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3652.5,0.0,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3652.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3683.5,-0.019236289999994938,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3683.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3712.5,0.02097361000000575,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3712.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3743.5,0.09104408000000319,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3743.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3773.5,0.147300400000006,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3773.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3804.5,0.16137140000000016,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3804.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3834.5,0.11756895999999983,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3834.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3865.5,0.01508202000000125,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3865.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3896.5,-0.1209808300000006,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3896.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3926.5,-0.2557211899999956,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3926.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3957.5,-0.3633041499999976,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3957.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:3987.5,-0.4143467099999967,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,3987.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4018.5,-0.40016486999999756,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4018.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4049.5,-0.3288013899999953,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4049.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4077.5,-0.2283726999999942,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4077.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4108.5,-0.11136417999999537,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4108.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4138.5,-0.024568039999998348,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4138.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4169.5,0.010704130000000589,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4169.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4199.5,-0.01909109999999714,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4199.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4230.5,-0.11096741999999438,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4230.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4261.5,-0.23906252999999822,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4261.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4291.5,-0.367521399999994,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4291.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4322.5,-0.4696717200000009,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4322.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4352.5,-0.5139159800000002,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4352.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-15-16_time:4383.5,-0.4631762399999957,0.0,oname:difh_otype:lst_usecol:trgw-0-15-16,difh,lst,4383.5,trgw-0-15-16
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3652.5,0.0,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3652.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3683.5,0.007056489999996529,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3683.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3712.5,0.05787840999999361,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3712.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3743.5,0.1296531999999999,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3743.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3773.5,0.1868301899999949,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3773.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3804.5,0.20673579999999703,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3804.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3834.5,0.17492705999999458,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3834.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3865.5,0.09119222999999721,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3865.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3896.5,-0.024209660000003907,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3896.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3926.5,-0.14115969000000206,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3926.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3957.5,-0.23734562000000636,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3957.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:3987.5,-0.2847566400000048,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,3987.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4018.5,-0.27517831000000115,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4018.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4049.5,-0.2152233300000006,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4049.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4077.5,-0.12870293000000288,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4077.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4108.5,-0.025692250000005856,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4108.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4138.5,0.05323974999999592,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4138.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4169.5,0.08925074999999794,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4169.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4199.5,0.06889657999999343,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4199.5,trgw-0-2-15
oname:difh_otype:lst_usecol:trgw-0-2-15_time:4230.5,-0.0057393100000027175,0.0,oname:difh_otype:lst_usecol:trgw-0-2-15,difh,lst,4230.5,trgw-0-2-15
